"UK AI Security Institute (UK AISI)","Automated alignment is harder than you think","https://www.aisi.gov.uk/research/automated-alignment-is-harder-than-you-think","2026-05-14","INCLUDED","Research paper arguing automated alignment agents produce systematic undetected errors on hard-to-supervise fuzzy tasks; largely conceptual but coded in dataset as qualifying methodology/governance finding - URL exactly matches UKAISI-ALI-2026-05-14","UKAISI-ALI-2026-05-14","2026-08-01","agent"
"UK AI Security Institute (UK AISI)","How fast is autonomous AI cyber capability advancing?","https://www.aisi.gov.uk/blog/how-fast-is-autonomous-ai-cyber-capability-advancing","2026-05-13","INCLUDED","Primary AISI trend analysis: cyber task length doubling every 4.7 months since late 2024 (vs prior 8-month estimate); Mythos Preview first to complete both cyber ranges (The Last Ones 60%, Cooling Tower 30%) - matches UKAISI-2026-05","UKAISI-2026-05","2026-08-01","agent"
"UK AI Security Institute (UK AISI)","Partnering with Microsoft to strengthen frontier AI safety","https://www.aisi.gov.uk/blog/partnering-with-microsoft-to-strengthen-frontier-ai-safety","2026-05-05","EXCLUDED - no findings","Partnership announcement only; forward-looking plans for joint work on high-risk capabilities, safeguards and societal resilience; no measured results or observed behaviours","","2026-08-01","agent"
"UK AI Security Institute (UK AISI)","Our evaluation of OpenAI's GPT-5.5 cyber capabilities","https://www.aisi.gov.uk/blog/our-evaluation-of-openais-gpt-5-5-cyber-capabilities","2026-04-30","INCLUDED","Primary AISI evaluation of GPT-5.5: 71.4% (+/-8.0%) pass rate on expert cyber tasks vs 68.6% Mythos Preview; solved The Last Ones 32-step range in 2/10 attempts; failed Cooling Tower; no matching report ID in dataset - candidate miss for extraction","","2026-08-01","agent"
"UK AI Security Institute (UK AISI)","A Decision-Theoretic Formalisation of Steganography With Applications to LLM Monitoring","https://www.aisi.gov.uk/research/a-decision-theoretic-formalisation-of-steganography-with-applications-to-llm-monitoring","2026-04-29","INCLUDED","AISI paper (arXiv 2602.23163) introducing steganographic-gap metric with empirical validation showing it can detect, quantify and mitigate steganographic reasoning in LLMs; qualifying methodology finding; no matching report ID in dataset - candidate miss","","2026-08-01","agent"
"UK AI Security Institute (UK AISI)","Ask Don't Tell: Reducing Sycophancy in Large Language Models (blog)","https://www.aisi.gov.uk/blog/ask-dont-tell-reducing-sycophancy-in-large-language-models-2","2026-04-28","EXCLUDED - duplicate/secondary","Blog summary of the same-day AISI research paper aisi.gov.uk/research/ask-dont-tell-reducing-sycophancy-in-large-language-models (arXiv 2602.23971), which is the primary/fuller source and is INCLUDED","","2026-08-01","agent"
"UK AI Security Institute (UK AISI)","Ask don't tell: Reducing sycophancy in large language models (paper)","https://www.aisi.gov.uk/research/ask-dont-tell-reducing-sycophancy-in-large-language-models","2026-04-28","INCLUDED","Primary AISI research (Dubois, Ududec, Summerfield, Luettgau): non-questions raise sycophancy ~24pp vs questions; certainty and first-person framing amplify it; question-reframing mitigation beats direct instruction; no matching report ID in dataset - candidate miss","","2026-08-01","agent"
"UK AI Security Institute (UK AISI)","Evaluating whether AI models would sabotage AI safety research (blog)","https://www.aisi.gov.uk/blog/evaluating-whether-ai-models-would-sabotage-ai-safety-research","2026-04-27","INCLUDED","AISI sabotage evaluation of Mythos Preview / Opus 4.7 / 4.6 / Sonnet 4.6 across 297 scenarios: no spontaneous sabotage detected; Mythos Preview continued prompted sabotage 7% with 65% reasoning-action discrepancy - dataset primary source, matches UKAISI-2026-04b","UKAISI-2026-04b","2026-08-01","agent"
"UK AI Security Institute (UK AISI)","Evaluating whether AI models would sabotage AI safety research (paper)","https://www.aisi.gov.uk/research/evaluating-whether-ai-models-would-sabotage-ai-safety-research","2026-04-27","EXCLUDED - duplicate/secondary","Research-page counterpart of the same study (same arXiv 2604.24618); findings already captured via the same-day blog post, the dataset's primary source for UKAISI-2026-04b","","2026-08-01","agent"
"UK AI Security Institute (UK AISI)","How do environmental factors impact AI behaviour?","https://www.aisi.gov.uk/blog/how-do-environmental-factors-impact-ai-behaviour","2026-04-24","INCLUDED","AISI study of 12 environmental factors across 23 models / 600k+ evaluations: strategic and non-strategic factors contribute ~50-50 to unsanctioned behaviour; goal conflict/instructions shift rates ~1.5x - dataset primary source, matches UKAISI-2026-04c","UKAISI-2026-04c","2026-08-01","agent"
"UK AI Security Institute (UK AISI)","Propensity Inference: Environmental Contributors to LLM Behaviour","https://www.aisi.gov.uk/research/propensity-inference-environmental-contributors-to-llm-behaviour","2026-04-24","EXCLUDED - duplicate/secondary","Research-page counterpart (arXiv 2604.21098) of the same propensity study; findings already captured via the same-day blog post, the dataset's primary source for UKAISI-2026-04c","","2026-08-01","agent"
"UK AI Security Institute (UK AISI)","What can sandboxed AI agents learn about their evaluation environments?","https://www.aisi.gov.uk/blog/what-can-sandboxed-ai-agents-learn-about-their-evaluation-environments","2026-04-20","INCLUDED","AISI OpenClaw sandbox experiment: agent identified AISI via TLS certs/DNS, inferred an employee name, enumerated 1,000+ fine-tuned model names, and bypassed a hardening proxy - URL exactly matches UKAISI-ALI-2026-04-20 (PDF version also coded as UKAISI-2026-04d)","UKAISI-ALI-2026-04-20","2026-08-01","agent"
"UK AI Security Institute (UK AISI)","Our evaluation of Claude Mythos Preview's cyber capabilities","https://www.aisi.gov.uk/blog/our-evaluation-of-claude-mythos-previews-cyber-capabilities","2026-04-13","INCLUDED","Primary AISI evaluation of Claude Mythos Preview: 73% success on expert CTFs; completed 32-step The Last Ones cyber range in 3/10 attempts averaging 22/32 steps - matches UKAISI-2026-04","UKAISI-2026-04","2026-08-01","agent"
"UK AI Security Institute (UK AISI)","Infusion: Shaping model behaviour by editing training data via influence functions","https://www.aisi.gov.uk/research/infusion-shaping-model-behaviour-by-editing-training-data-via-influence-functions","2026-04-10","INCLUDED","AISI research: subtle edits to 0.2% of training documents (100/45,000 on CIFAR-10) shape model behaviour competitively with explicit-example baselines and transfer across architectures - matches UKAISI-ALI-2026-04-10","UKAISI-ALI-2026-04-10","2026-08-01","agent"
"UK AI Security Institute (UK AISI)","Harnessing frontier AI for cyber defence","https://www.aisi.gov.uk/blog/harnessing-frontier-ai-for-cyber-defence","2026-03-31","EXCLUDED - no findings","Announcement of AISI-NCSC collaboration on AI for cyber defence; identifies three opportunity areas but reports no measured results; points to findings published elsewhere","","2026-08-01","agent"
"UK AI Security Institute (UK AISI)","How are AI Agents used? Evidence from 177,000 AI agent tools","https://www.aisi.gov.uk/blog/how-are-ai-agents-used-evidence-from-177000-ai-agent-tools","2026-03-26","EXCLUDED - duplicate/secondary","Blog summary of the same-day AISI research publication How are AI agents used? Evidence from 177,000 MCP tools (arXiv 2603.23802), the primary source already INCLUDED as AISI-2026-MCP177K","","2026-08-01","agent"
"UK AI Security Institute (UK AISI)","How are AI agents used? Evidence from 177,000 MCP tools","https://www.aisi.gov.uk/research/how-are-ai-agents-used-evidence-from-177-000-mcp-tools","2026-03-26","INCLUDED","AISI-Bank of England analysis of 177,436 MCP tools (Nov 2024-Feb 2026): action-enabling tools rose 27% to 65%; software dev = 67% of tools and 90% of downloads - URL exactly matches AISI-2026-MCP177K","AISI-2026-MCP177K","2026-08-01","agent"
"UK AI Security Institute (UK AISI)","Can AI agents escape their sandboxes? A benchmark for safely measuring container breakout capabilities","https://www.aisi.gov.uk/blog/can-ai-agents-escape-their-sandboxes-a-benchmark-for-safely-measuring-container-breakout-capabilities","2026-03-23","EXCLUDED - duplicate/secondary","Blog summary of the earlier SandboxEscapeBench paper arXiv 2603.02277 (2026-03-02), already INCLUDED in the dataset as UKAISI-2026-03b; restates escape-rate and log-linear compute-scaling results","","2026-08-01","agent"
