"METR","Response to NIST Draft Generative AI Profile","https://downloads.regulations.gov/NIST-2024-0001-0075/attachment_2.pdf","2024-06-02","EXCLUDED - no findings","Regulatory comment letter on NIST AI 600-1: risk-list and action recommendations citing others' work; no evidence-backed finding asserted by METR (fetched via web.archive.org after direct 403)","","2026-08-01","agent"
"METR","An update on our general capability evaluations","https://metr.org/blog/2024-08-06-update-on-evaluations/","2024-08-06","INCLUDED","Qualifying empirical + methodology findings: ~50-task suite with human baselines; GPT-4o/Claude agents match ~30-min human performance, ~60% success on <15-min tasks vs ~10% on >4-hour tasks, performance plateaus ~200k tokens, agent cost ~1/30 of human labor. No matching Report ID in dataset - candidate miss for triage","","2026-08-01","agent"
"METR","Details about METR's preliminary evaluation of GPT-4o","https://metr.org/evaluations/gpt-4o-report/","2024-08-07","INCLUDED","Qualifying empirical findings: GPT-4o on 77 tasks/30 families, between GPT-4-Turbo and Claude 3.5 Sonnet, ~human-30-min performance; failure taxonomy (45% real limitations, 51% fixable); patching one failure mode recovered 4/10 failed runs","METR-2024-08-GPT4O","2026-08-01","agent"
"METR","Evaluation platform: Vivaria","https://vivaria.metr.org/","2024-08-20","EXCLUDED - no findings","Documentation site for METR's open-source Vivaria evaluation tooling (setup tutorials, usage docs); tool release with no evidence-backed findings about any model or method","","2026-08-01","agent"
"METR","Response to U.S. AISI Draft 'Managing Misuse Risk for Dual-Use Foundation Models'","https://downloads.regulations.gov/NIST-2024-0002-0022/attachment_1.pdf","2024-09-08","EXCLUDED - no findings","Regulatory comment on NIST AI 800-1: suggestions on scope, model-theft security, elicitation guidance; recommendations only, no evidence-backed finding asserted by METR (fetched via web.archive.org after direct 403)","","2026-08-01","agent"
"METR","Details about METR's preliminary evaluation of o1-preview","https://metr.org/evaluations/openai-o1-preview-report/","2024-09-12","INCLUDED","Qualifying empirical findings: o1-preview on 77 tasks comparable to Claude 3.5 Sonnet (~human-35-min); non-trivial progress on 2/7 AI R&D tasks; 17/20 examined failures classified as potentially spurious (scaffolding-limited)","METR-2024-09-O1PREVIEW","2026-08-01","agent"
"METR","New Support Through The Audacious Project","https://metr.org/blog/2024-10-09-new-support-through-the-audacious-project/","2024-10-09","EXCLUDED - no findings","Funding announcement (~$38M Audacious Project support for METR/RAND 'Canary'); mission description only, no evaluation findings","","2026-08-01","agent"
"METR","Response to Bureau of Industry and Security's proposed AI reporting requirements","https://downloads.regulations.gov/BIS-2024-0047-0048/attachment_1.pdf","2024-10-11","EXCLUDED - no findings","Regulatory comment on BIS reporting rule: proposed amendment text and suggested benchmark list; recommendations only, no evidence-backed finding asserted by METR (fetched via web.archive.org after direct 403)","","2026-08-01","agent"
"METR","Details about METR's preliminary evaluation of Claude 3.5 Sonnet","https://metr.org/evaluations/claude-3-5-sonnet-report/","2024-10-30","INCLUDED","Qualifying empirical findings: ~40% of 77 autonomy tasks (~human-35-min); progress on 3/7 AI R&D tasks but far below human 8-hour performance; failure modes (unverified submissions, tokenization errors, loops); ~30% of failures judged fixable","METR-2024-10-CLAUDE35SONNET","2026-08-01","agent"
"METR","The Rogue Replication Threat Model","https://metr.org/blog/2024-11-12-rogue-replication-threat-model/","2024-11-12","EXCLUDED - no findings","Conceptual threat-model piece: five-step rogue replication framework and illustrative market/compute estimates from third-party data; authors state evaluations are 'not meant to be practical to run' - no measured model results or METR-asserted evidence-backed finding","","2026-08-01","agent"
"METR","Evaluating frontier AI R&D capabilities of language model agents against human experts (RE-Bench)","https://metr.org/blog/2024-11-22-evaluating-r-d-capabilities-of-llms/","2024-11-22","INCLUDED","Qualifying empirical + methodology findings: RE-Bench benchmark; Claude 3.5 Sonnet and o1-preview vs 71 human expert attempts on 7 ML tasks - agents beat humans at 2-hour budgets, humans ~2x best agent at 32 hours; o1-preview beat best human on kernel task (0.64ms vs 0.67ms). No matching Report ID in dataset - candidate miss for triage","","2026-08-01","agent"
"METR","AI models can be dangerous before public deployment","https://metr.org/blog/2025-01-17-ai-models-dangerous-before-public-deployment/","2025-01-17","EXCLUDED - no findings","Policy argument piece on limits of pre-deployment testing (internal-use risks, weight security, whistleblower protections); cites prior work, presents no new evidence-backed finding","","2026-08-01","agent"
"METR","An update on our preliminary evaluations of Claude 3.5 Sonnet and o1","https://metr.org/blog/2025-01-31-update-sonnet-o1-evals/","2025-01-31","INCLUDED","Mostly consolidates METR-2024-10-CLAUDE35SONNET and METR-2024-09-O1PREVIEW, but contains findings published nowhere else (per protocol s5 only these enter): first o1 (full release) results incl. ~human-2-hour horizon with tailored scaffolding, RE-Bench 37th/30th-percentile human-expert rankings, o1 scaffold-sensitivity (AIDE vs custom). No matching Report ID in dataset - candidate miss for triage","","2026-08-01","agent"
"METR","Frontier AI Safety Policies","https://metr.org/fsp","2025-02-08","EXCLUDED - no findings","Curated index/tracker of company frontier safety policies with links; METR explicitly disclaims endorsement/analysis - no evidence-backed finding asserted","","2026-08-01","agent"
"METR","DeepSeek-V3 Evaluation Results","https://metr.org/evaluations/deepseek-v3-report/","2025-02-12","INCLUDED","Qualifying empirical findings incl. reassuring null: 50% success at human-30-min horizon on 83 tasks, comparable to Claude 3.5 Sonnet (June); RE-Bench ~24th-percentile human expert; GPQA paraphrase/held-out check found no contamination inflation","METR-2025-02-DEEPSEEKV3","2026-08-01","agent"
"METR","Measuring Automated Kernel Engineering","https://metr.org/blog/2025-02-14-measuring-automated-kernel-engineering/","2025-02-14","INCLUDED","Qualifying empirical + methodology findings: improved KernelBench (225 tasks); o3-mini KernelAgent 1.81x speedup, best-of-k 2.01x vs 1.05x baseline; agents sped up 69-95% of problems; o3-mini kernel optimization breaks even after ~27 H100-hours. No matching Report ID in dataset - candidate miss for triage","","2026-08-01","agent"
"METR","METR's GPT-4.5 pre-deployment evaluations","https://metr.org/blog/2025-02-27-gpt-4-5-evals/","2025-02-27","INCLUDED","Qualifying empirical findings: pre-deployment checkpoint evaluation; GPT-4.5 50%-time-horizon between GPT-4o and o1 (below o1 and Claude 3.5 Sonnet); assessed unlikely to pose large risks relative to existing frontier models, with stated limits of pre-deployment evals","METR-2025-02-GPT45","2026-08-01","agent"
"METR","DeepSeek-R1 Evaluation Results","https://metr.org/evaluations/deepseek-r1-report/","2025-03-05","INCLUDED","Qualifying empirical findings incl. reassuring null: 50% success at human-35-min horizon on 76 tasks, slightly above o1-preview, well below Claude 3.5 Sonnet (New); RE-Bench 16-hour budget matched o1 at 1 hour; no significant evidence of autonomous capabilities beyond existing models","METR-2025-03-DEEPSEEKR1","2026-08-01","agent"
