"Japan AI Safety Institute (J-AISI)","AI情報通：7月9日15時の情報","https://aisi.go.jp/activity/activity_news/260710/","2026-07-10","EXCLUDED - no findings","Japanese-language AI news digest curating external items (UN Global Dialogue, EU cyber action plan, ITU, OpenAI SWE-bench Pro commentary, UK AISI case study) with explicit not-official-position disclaimer; no original J-AISI finding (also past 2026-07-09 cutoff, but non-qualifying)","","2026-08-01","agent"
"Japan AI Safety Institute (J-AISI)","AI情報通：7月6日15時の情報","https://aisi.go.jp/activity/activity_news/260707/","2026-07-07","EXCLUDED - no findings","Japanese-language AI news digest summarizing external announcements (ITU AI for Good Global Commission, CSIS report on Chinese open-weight models, Anthropic safety-classifier disclosure); curated third-party news, no finding asserted by J-AISI","","2026-08-01","agent"
"Japan AI Safety Institute (J-AISI)","AI情報通：7月2日15時の情報","https://aisi.go.jp/activity/activity_news/260703/","2026-07-03","EXCLUDED - no findings","Japanese-language AI news digest summarizing external items (Anthropic Claude Fable 5 redeployment safety measures, OpenAI GeneBench-Pro, UN scientific panel preliminary report, Microsoft agent-security alert); no original J-AISI measured result or observation","","2026-08-01","agent"
"Japan AI Safety Institute (J-AISI)","AI情報通：6月29日15時の情報","https://aisi.go.jp/activity/activity_news/260630/","2026-06-30","EXCLUDED - no findings","Japanese-language AI news digest of external announcements (Claude Mythos 5 critical-infrastructure approval, OpenAI GPT-5.6 Sol safeguards, Pax Silica Summit joint statement, Google governance white paper); information-provision disclaimer, no J-AISI finding","","2026-08-01","agent"
"Japan AI Safety Institute (J-AISI)","AI情報通：6月25日15時の情報","https://aisi.go.jp/activity/activity_news/260626/","2026-06-26","EXCLUDED - no findings","Japanese-language AI news digest of external items (OpenAI Daybreak/GPT-5.5-Cyber, NCSC Five Eyes statement, Microsoft infostealer analysis and AI-memory security guidance); curated summaries with disclaimer, no original J-AISI finding","","2026-08-01","agent"
"Japan AI Safety Institute (J-AISI)","AI情報通：6月22日15時の情報","https://aisi.go.jp/activity/activity_news/260623/","2026-06-23","EXCLUDED - no findings","Japanese-language AI news digest (G7 leaders' statement, PM remarks, EU EUROPA consortium, EU-OECD AI literacy framework, UK AISI Engineering Playbook, G7 Evian outcomes); compiles external announcements, no J-AISI evaluation finding","","2026-08-01","agent"
"Japan AI Safety Institute (J-AISI)","AI情報通：6月18日15時の情報","https://aisi.go.jp/activity/activity_news/260619/","2026-06-19","EXCLUDED - no findings","Japanese-language AI news digest of external sources (UK state-sponsored cyber threat figures, NIST OT backup guidance, NIST IoT workshop, OpenAI deployment-simulation testing methodology); no original J-AISI measured result or observed behaviour","","2026-08-01","agent"
"Japan AI Safety Institute (J-AISI)","AI情報通：6月15日15時の情報","https://aisi.go.jp/activity/activity_news/260616/","2026-06-16","EXCLUDED - no findings","Japanese-language AI news digest summarizing external reports (Anthropic model suspension under export controls, layered-defense explanation, Anthropic opinion survey, US cyber directives, EU AI Board progress); contextual summaries only, no J-AISI finding","","2026-08-01","agent"
"Japan AI Safety Institute (J-AISI)","AI情報通：6月11日15時の情報","https://aisi.go.jp/activity/activity_news/260611/","2026-06-11","EXCLUDED - no findings","Japanese-language AI news digest aggregating external items (US presidential memorandum, OpenAI international-coordination stance, EU cyber/G7 endorsement incl. passing mention of J-AISI SBOM documentation contribution, phishing threat notes); no evidence-backed J-AISI finding","","2026-08-01","agent"
"Japan AI Safety Institute (J-AISI)","AI情報通：6月5日15時の情報","https://aisi.go.jp/activity/activity_news/260605/","2026-06-05","EXCLUDED - no findings","Japanese-language AI news digest of two external reports (White House executive order on AI/cybersecurity; Anthropic analysis of 832 malicious cyber accounts); aggregation with information-provision disclaimer, no original J-AISI finding","","2026-08-01","agent"
