"UK AI Security Institute (UK AISI)","Quantifying Frontier LLM Capabilities for Container Sandbox Escape","https://www.aisi.gov.uk/research/quantifying-frontier-llm-capabilities-for-container-sandbox-escape","2026-03-23","INCLUDED","Full paper page; empirical model findings on frontier LLM container/sandbox escape capabilities (benchmark results across models). Matches dataset report UKAISI-2026-03b (arXiv:2603.02277).","UKAISI-2026-03b","2026-08-01","agent"
"UK AI Security Institute (UK AISI)","How do frontier AI agents perform in multi-step cyber-attack scenarios?","https://www.aisi.gov.uk/blog/how-do-frontier-ai-agents-perform-in-multi-step-cyber-attack-scenarios","2026-03-16","EXCLUDED - duplicate/secondary","Blog summary of same-day paper 'Measuring AI Agents' Progress on Multi-Step Cyber Attack Scenarios' (primary, INCLUDED as UKAISI-2026-03); restates the paper's findings on 7 LLMs across two cyber ranges.","","2026-08-01","agent"
"UK AI Security Institute (UK AISI)","Measuring AI Agents' Progress on Multi-Step Cyber Attack Scenarios","https://www.aisi.gov.uk/research/measuring-ai-agents-progress-on-multi-step-cyber-attack-scenarios","2026-03-16","INCLUDED","Full paper page (primary source); empirical findings on frontier models' autonomous multi-step cyber-attack capability on a 32-step corporate-network range and 7-step ICS range. Matches dataset report UKAISI-2026-03 (arXiv:2603.11214).","UKAISI-2026-03","2026-08-01","agent"
"UK AI Security Institute (UK AISI)","Evidence for inference scaling in AI cyber tasks: Increased evaluation budgets reveal higher success rates","https://www.aisi.gov.uk/blog/evidence-for-inference-scaling-in-ai-cyber-tasks-increased-evaluation-budgets-reveal-higher-success-rates","2026-03-05","INCLUDED","AISI+Irregular measured that larger token/eval budgets reveal higher model success on cyber tasks - empirical methodology finding with model results; blog is the primary publication surface. Matches dataset report UKAISI-2026-03a (same URL).","UKAISI-2026-03a","2026-08-01","agent"
"UK AI Security Institute (UK AISI)","An evaluation framework for AI misuse in fraud and cybercrime","https://www.aisi.gov.uk/blog/an-evaluation-framework-for-ai-misuse-in-fraud-and-cybercrime","2026-02-26","EXCLUDED - duplicate/secondary","Blog summary of same-day paper 'A multi-turn framework for evaluating AI misuse in fraud and cybercrime scenarios' (primary, INCLUDED as UKAISI-2026-02b); restates the framework and model-assistance results.","","2026-08-01","agent"
"UK AI Security Institute (UK AISI)","A multi-turn framework for evaluating AI misuse in fraud and cybercrime scenarios","https://www.aisi.gov.uk/research/a-multi-turn-framework-for-evaluating-ai-misuse-in-fraud-and-cybercrime-scenarios","2026-02-26","INCLUDED","Full paper page (primary source); multi-turn evaluations built with law enforcement measuring LLM assistance across three fraud/cybercrime scenarios - qualifying methodology + empirical findings. Matches dataset report UKAISI-2026-02b (arXiv:2602.21831).","UKAISI-2026-02b","2026-08-01","agent"
"UK AI Security Institute (UK AISI)","A pipeline for transcript analysis using Inspect Scout","https://www.aisi.gov.uk/blog/a-pipeline-for-transcript-analysis-using-inspect-scout","2026-02-25","EXCLUDED - no findings","How-to walkthrough of the open-source Inspect Scout tool accompanying the 'Seven simple steps' best-practice paper; procedural guidance with no evidence-backed finding (distinct from the Oct 2025 transcript-analysis report UKAISI-2025-10, which had measured results).","","2026-08-01","agent"
"UK AI Security Institute (UK AISI)","Seven simple steps for log analysis in AI systems","https://www.aisi.gov.uk/research/seven-simple-steps-for-log-analysis-in-ai-systems","2026-02-25","EXCLUDED - no findings","Position/best-practices paper proposing a standardised log-analysis pipeline ('here we suggest a pipeline based on current best practices'); prescriptive methodology proposal, no measured result or observed behaviour per protocol s1.0.","","2026-08-01","agent"
"UK AI Security Institute (UK AISI)","Funding 60 projects to advance AI alignment research","https://www.aisi.gov.uk/blog/funding-60-projects-to-advance-ai-alignment-research","2026-02-19","EXCLUDED - no findings","Grant-programme announcement (Alignment Project first cohort, GBP 27m total funding); no evaluation findings.","","2026-08-01","agent"
"UK AI Security Institute (UK AISI)","Advancing AI voice security with ElevenLabs","https://www.aisi.gov.uk/blog/advancing-voice-ai-security-with-elevenlabs","2026-02-18","EXCLUDED - no findings","Partnership announcement with ElevenLabs describing planned research questions on voice AI; forward-looking plans only, no findings.","","2026-08-01","agent"
