"IndiaAI Safety Institute","Selected Projects for Responsible AI themed Projects under Safe & Trusted AI Pillar","https://indiaai.gov.in/news/selected-projects-for-responsible-ai-themed-projects-under-safe-trusted-ai-pillar","2024-10-12","EXCLUDED - no findings","Announcement of 8 grant projects selected under the first Safe & Trusted AI EoI (page dated Oct 07 2024); funding/selection news, no evaluation findings","","2026-08-01","agent"
"IndiaAI Safety Institute","MeitY Hosts Consultation for Establishing India AI Safety Institute under IndiaAI Mission's Safe and Trusted Pillar","https://indiaai.gov.in/news/meity-hosts-consultation-for-establishing-india-ai-safety-institute-under-indiaai-mission-s-safe-and-trusted-pillar","2024-10-15","EXCLUDED - no findings","Procedural announcement of a stakeholder consultation on establishing the institute; institutional planning only, no findings","","2026-08-01","agent"
"IndiaAI Safety Institute","Building Safe & Trusted AI: Advancing India's AI Ecosystem (webinar event)","https://indiaai.gov.in/events/building-safe-trusted-ai-advancing-india-s-ai-ecosystem","2024-12-30","EXCLUDED - no findings","Event listing page for a webinar (fetch returned only title/nav; decided from title and page type); no evaluation findings","","2026-08-01","agent"
"IndiaAI Safety Institute","Stakeholder Consultation for Safety and Ethics in AI: IIIT, Bengaluru (event)","https://indiaai.gov.in/events/stakeholder-consultation-for-safety-and-ethics-in-ai-iiit-bengaluru","2025-01-14","EXCLUDED - no findings","Event listing page for a stakeholder consultation (fetch returned only title/nav; decided from title and page type); no evaluation findings","","2026-08-01","agent"
"IndiaAI Safety Institute","IndiaAI to host a webinar on building Safe & Trusted AI on 2nd Jan 2025","https://indiaai.gov.in/article/indiaai-to-host-a-webinar-on-building-safe-trusted-ai-on-2nd-jan-2025","2025-01-21","EXCLUDED - no findings","Promotional announcement of an upcoming webinar; no measured results or observed behaviours","","2026-08-01","agent"
"IndiaAI Safety Institute","IndiaAI Mission calls for proposals in Second EoI Round to drive Ethical and Responsible AI Innovation","https://indiaai.gov.in/article/indiaai-mission-calls-for-proposals-in-second-eoi-round-to-drive-ethical-and-responsible-ai-innovation","2025-01-21","EXCLUDED - no findings","Call for proposals (second EoI round); solicitation document, no evaluation findings","","2026-08-01","agent"
"IndiaAI Safety Institute","Webinar: Building Safe & Trusted AI - Advancing India's AI Ecosystem (video)","https://indiaai.gov.in/videos/webinar-building-safe-trusted-ai-advancing-india-s-ai-ecosystem","2025-01-22","EXCLUDED - no findings","Video page for the Safe & Trusted AI webinar; promotional/recording page with no written evidence-backed findings","","2026-08-01","agent"
"IndiaAI Safety Institute","Safe & Trusted AI: Announcing IndiaAI's Second Webinar on Responsible AI Innovation","https://indiaai.gov.in/article/safe-trusted-ai-announcing-indiaai-s-second-webinar-on-responsible-ai-innovation","2025-01-30","EXCLUDED - no findings","Announcement of the second Responsible AI webinar; purely promotional, no findings","","2026-08-01","agent"
"IndiaAI Safety Institute","Webinar on Understanding Industry and Academic Role Towards Building Safe & Trusted AI (event)","https://indiaai.gov.in/events/webinar-on-understanding-industry-and-academic-role-towards-building-safe-trusted-ai","2025-01-30","EXCLUDED - no findings","Event page announcing a webinar discussion between industry and academic stakeholders; no evaluation results","","2026-08-01","agent"
"IndiaAI Safety Institute","India Takes the Lead: Establishing the IndiaAI Safety Institute for Responsible AI Innovation","https://indiaai.gov.in/article/india-takes-the-lead-establishing-the-indiaai-safety-institute-for-responsible-ai-innovation","2025-01-31","EXCLUDED - no findings","Ministerial announcement of the institute's creation, GPU empanelment and 2nd EoI themes; plans and programme news, no findings","","2026-08-01","agent"
"IndiaAI Safety Institute","Last Chance to Apply: IndiaAI Mission's Safe & Trusted AI EoI Deadline Extended","https://indiaai.gov.in/article/last-chance-to-apply-indiaai-mission-s-safe-trusted-ai-eoi-deadline-extended","2025-02-10","EXCLUDED - no findings","Deadline-extension notice for the EoI; procedural call-to-action, no findings","","2026-08-01","agent"
"IndiaAI Safety Institute","Themes for the Expression of Interest on Safe and Trusted AI","https://indiaai.gov.in/article/themes-for-the-expression-of-interest-on-safe-and-trusted-ai","2025-02-26","EXCLUDED - no findings","Description of EoI thematic areas (watermarking, risk assessment, deepfake detection etc.); solicitation framework, no findings","","2026-08-01","agent"
"IndiaAI Safety Institute","Expression of Interest for Safe & Trusted AI Projects under IndiaAI Mission","https://indiaai.gov.in/article/expression-of-interest-for-safe-trusted-ai-projects-under-indiaai-mission","2025-03-03","EXCLUDED - no findings","EoI/call-for-proposals page for Safe & Trusted AI projects; funding solicitation, no findings","","2026-08-01","agent"
"IndiaAI Safety Institute","MeitY-UNESCO host stakeholder consultation on AI safety and ethics","https://indiaai.gov.in/article/meity-unesco-host-stakeholder-consultation-on-ai-safety-and-ethics","2025-04-15","EXCLUDED - no findings","Event write-up of the MeitY-UNESCO consultation (page dated Nov 14 2024): official speeches and strategic vision, no evidence-backed evaluation findings","","2026-08-01","agent"
"IndiaAI Safety Institute","MeitY Brings Stakeholders Together for AI Safety, Ethics, and Innovation","https://indiaai.gov.in/article/meity-brings-stakeholders-together-for-ai-safety-ethics-and-innovation","2025-04-15","EXCLUDED - no findings","Pre-event announcement of the same MeitY-UNESCO consultation (page dated Nov 13 2024); agenda and objectives only, no findings","","2026-08-01","agent"
"IndiaAI Safety Institute","IndiaAI Safety Institute Call for Partners (call page)","https://indiaai.gov.in/indiaAI-safety-institute-call-for-partners","","EXCLUDED - no findings","Call-for-partners landing page (body is essentially navigation plus title); partnership solicitation, no findings","","2026-08-01","agent"
"IndiaAI Safety Institute","Call for Partnerships as part of the IndiaAI Safety Institute","https://indiaai.gov.in/article/call-for-partnerships-as-part-of-the-indiaai-safety-institute","2025-07-12","EXCLUDED - no findings","Article inviting organisations to partner with the institute; collaboration solicitation, no evaluation findings","","2026-08-01","agent"
"IndiaAI Safety Institute","Report on AI governance guidelines development","https://indiaai.gov.in/article/report-on-ai-governance-guidelines-development","2025-11-05","EXCLUDED - no findings","Summary of the MeitY Subcommittee's AI governance recommendations report (page dated Jan 06 2025); gap analysis and recommendations, not evaluator findings; before 2026-07-09 cutoff either way","","2026-08-01","agent"
