"UK AI Security Institute (UK AISI)","Our approach to tackling AI-generated child sexual abuse material","https://www.aisi.gov.uk/blog/our-approach-to-tackling-ai-generated-child-sexual-abuse-material","2025-12-17","INCLUDED","Reports UK AISI + Thorn safeguard-testing work on AI-generated CSAM; matches dataset report UKAISI-2025-12-17 (blog URL is the cited source)","UKAISI-2025-12-17","2026-08-01","agent"
"UK AI Security Institute (UK AISI)","Stress-testing asynchronous monitoring of AI coding agents","https://www.aisi.gov.uk/blog/stress-testing-asynchronous-monitoring-of-ai-coding-agents","2025-12-16","INCLUDED","Empirical monitoring results (ensemble monitor 6% FNR at 1% FPR across 5 SWE environments); blog URL is a cited source of UKAISI-2025-12-16 alongside arXiv 2512.13526","UKAISI-2025-12-16","2026-08-01","agent"
"UK AI Security Institute (UK AISI)","Practical challenges of control monitoring in frontier AI deployments","https://www.aisi.gov.uk/research/practical-challenges-of-control-monitoring-in-frontier-ai-deployments","2025-12-15","EXCLUDED - no findings","Conceptual/position paper (arXiv 2512.22154): explores three monitoring approaches in four hypothetical deployment case studies; no measured results or named systems","","2026-08-01","agent"
"UK AI Security Institute (UK AISI)","Async control: Stress-testing asynchronous control measures for LLM agents","https://www.aisi.gov.uk/research/async-control-stress-testing-asynchronous-control-measures-for-llm-agents","2025-12-15","EXCLUDED - duplicate/secondary","Abstract landing page for arXiv 2512.13526, the same report already INCLUDED as UKAISI-2025-12-16 (primary: arXiv paper + 2025-12-16 blog)","","2026-08-01","agent"
"UK AI Security Institute (UK AISI)","Deepening our partnership with Google DeepMind","https://www.aisi.gov.uk/blog/deepening-our-partnership-with-google-deepmind","2025-12-11","EXCLUDED - no findings","Partnership announcement (MoU with Google DeepMind); lists future research directions only, no empirical results","","2026-08-01","agent"
"UK AI Security Institute (UK AISI)","Auditing games for sandbagging detection","https://www.aisi.gov.uk/blog/auditing-games-for-sandbagging-detection","2025-12-09","EXCLUDED - duplicate/secondary","Blog summary of the Auditing Games paper; primary = arXiv 2512.07810, already INCLUDED as UKAISI-2025-12","","2026-08-01","agent"
"UK AI Security Institute (UK AISI)","How do AI models persuade? Exploring the levers of AI-enabled persuasion through large-scale experiments","https://www.aisi.gov.uk/blog/how-do-ai-models-persuade-exploring-the-levers-of-ai-enabled-persuasion-through-large-scale-experiments","2025-12-04","INCLUDED","Large-scale persuasion experiment results asserted by UK AISI; URL is the cited source of dataset report UKAISI-2025-12-04","UKAISI-2025-12-04","2026-08-01","agent"
"UK AI Security Institute (UK AISI)","Does self-evaluation enable wireheading in language models?","https://www.aisi.gov.uk/research/does-self-evaluation-enable-wireheading-in-language-models","2025-12-01","INCLUDED","Empirical study of self-evaluation/wireheading behaviour in language models; URL is the cited source of dataset report UKAISI-2025-12a","UKAISI-2025-12a","2026-08-01","agent"
"UK AI Security Institute (UK AISI)","Investigating models for misalignment","https://www.aisi.gov.uk/blog/investigating-models-for-misalignment","2025-11-26","INCLUDED","Blog carries findings of the alignment evaluation case-study and is itself a cited source URL for distinct findings under UKAISI-2025-11b in the dataset","UKAISI-2025-11b","2026-08-01","agent"
"UK AI Security Institute (UK AISI)","UKAISI at NeurIPS 2025","https://www.aisi.gov.uk/blog/ukaisi-at-neurips-2025","2025-11-26","EXCLUDED - duplicate/secondary","Conference roundup restating already-published papers; primaries include arXiv 2502.14828 (UKAISI-2025-02), RepliBench (UKAISI-2025-04), benchmark validity arXiv 2511.04703 (UKAISI-2025-11a); no finding published nowhere else","","2026-08-01","agent"
