"METR","Review of the Anthropic Sabotage Risk Report: Claude Opus 4.6","https://metr.org/blog/2026-03-12-sabotage-risk-report-opus-4-6-review/","2026-03-12","INCLUDED","External review asserting METR's own governance/process findings: agrees catastrophic sabotage risk from Opus 4.6 is very low but not negligible, identifies weaknesses in Anthropic's reasoning, evaluation-awareness concerns, and low-severity misaligned behaviours not caught in the alignment assessment","METR-2026-03-OPUS46SABOTAGE","2026-08-01","agent"
"METR","We spent 2 hours working in the future","https://metr.org/notes/2026-03-19-org-uplift-game/","2026-03-19","EXCLUDED - no findings","Exploratory 2-hour tabletop simulation of future ~200-hour-horizon AI workflows; speculative 3-5x uplift estimate is scenario play, not a measured result or observed model behaviour","","2026-08-01","agent"
"METR","Impact of modelling assumptions on time horizon results","https://metr.org/notes/2026-03-20-impact-of-modelling-assumptions-on-time-horizon-results/","2026-03-20","INCLUDED","Qualifying methodology findings with measured sensitivity results: corrected regularization mistake reduced recent models' 50% time horizons up to 20%; alternative curve fits vary results ~1.5x (50% TH) and 2x (80% TH); SIMEX noise analysis could reduce frontier 50% TH ~30%; Opus 4.6 -40% excluding public tasks","","2026-08-01","agent"
"METR","Red-Teaming Anthropic's Internal Agent Monitoring Systems","https://metr.org/blog/2026-03-25-red-teaming-anthropic-agent-monitoring/","2026-03-26","INCLUDED","Qualifying observed-behaviour/process findings: METR red-team discovered several specific novel vulnerabilities in Anthropic's internal agent monitoring/security systems, some since patched, none severely undermining the Opus 4.6 Sabotage Risk Report claims; qualitative only, details redacted","","2026-08-01","agent"
"METR","Fine-tuning experiments on CoT controllability","https://metr.org/blog/2026-04-01-fine-tuning-cot-controllability/","2026-04-01","INCLUDED","Qualifying empirical findings: fine-tuning on only 240 CoT instruction-following examples raised out-of-distribution CoT controllability from 2.9% to 8.8% average across GPT-OSS-20B/120B and Qwen-3-8B/32B, indicating low CoT controllability is not robust to optimization pressure","","2026-08-01","agent"
"METR","MirrorCode: Evidence that AI can already do some weeks-long coding tasks","https://metr.org/blog/2026-04-10-mirrorcode-preliminary-results/","2026-04-10","EXCLUDED - duplicate/secondary","Short pointer post; the primary, fullest source of the MirrorCode preliminary results is Epoch AI's MirrorCode blog post (project METR funded and co-developed with Epoch AI) — METR page restates the headline and defers all detail there","","2026-08-01","agent"
"METR","Evidence on AI R&D Progress from NanoGPT","https://metr.org/notes/2026-04-21-ai-rd-nanogpt-progress/","2026-04-21","INCLUDED","Qualifying empirical findings: analysis of 77 NanoGPT speedrun records shows 31x training-time speedup (45 min to 1.43 min) decomposed by contribution depth; all four AI-agent-credited records are real improvements but shallow-to-moderate, none deep or breakthrough","","2026-08-01","agent"
"METR","Review of the 'Risks from automated R&D' section in the Anthropic Risk Report (February 2026)","https://metr.org/blog/2026-05-08-rd-section-anthropic-risk-report-feb-2026-review/","2026-05-08","INCLUDED","Qualifying governance/process findings from external review: METR agrees risk is very low but finds Anthropic's cited survey evidence inadequate (sample size, framing, calibration) and identifies a counting error where a missing survey response was tallied as a negative response","","2026-08-01","agent"
"METR","Task Substitution and Uplift","https://metr.org/blog/2026-05-08-task-substitution-and-uplift/","2026-05-08","EXCLUDED - no findings","Conceptual framework distinguishing uplift on old tasks vs new tasks vs value; theoretical reasoning citing others' estimates, no new measured result or observed behaviour by METR","","2026-08-01","agent"
"METR","Measuring the Self-Reported Impact of Early-2026 AI on Technical Worker Productivity","https://metr.org/blog/2026-05-11-ai-usage-survey/","2026-05-11","INCLUDED","Qualifying empirical findings: survey of 349 technical workers (Feb-Apr 2026) found median 1.4-2x self-reported change in value of work due to AI and median 3x speed change, with trajectory 1.3x (Mar 2025) to 2x (Mar 2026); caveated as self-report","","2026-08-01","agent"
