"UK AI Security Institute (UK AISI)","Long-Form Tasks","https://www.aisi.gov.uk/blog/long-form-tasks","2024-12-03","INCLUDED","Methodology post with qualifying empirical findings: o1-preview 86% autograder-feasible on petunia genetic-engineering task vs Claude 3.5 Sonnet 61%; >70% of autograder-feasible solutions downgraded by human domain experts","UKAISI-2024-12","2026-08-01","agent"
"UK AI Security Institute (UK AISI)","Pre-deployment evaluation of Anthropic's upgraded Claude 3.5 Sonnet","https://www.aisi.gov.uk/blog/pre-deployment-evaluation-of-anthropics-upgraded-claude-3-5-sonnet","2024-11-19","INCLUDED","Joint UK AISI/US AISI pre-deployment evaluation with measured results (UK: 36% cyber apprentice tasks vs 29% reference, 66% SWE, 47% reasoning; safeguards routinely circumvented via jailbreaks; bio performance comparable to reference models)","JOINT-2024-11","2026-08-01","agent"
"UK AI Security Institute (UK AISI)","Safety case template for 'inability' arguments","https://www.aisi.gov.uk/blog/safety-case-template-for-inability-arguments","2024-11-14","EXCLUDED - no findings","Proof-of-concept safety-case template using Claims-Arguments-Evidence notation; framework proposal only, no measured results or observed behaviours","","2026-08-01","agent"
"UK AI Security Institute (UK AISI)","Our First Year","https://www.aisi.gov.uk/blog/our-first-year","2024-11-13","INCLUDED","Anniversary retrospective, mostly restating prior work, but contains a process fact published nowhere else (16 models evaluated in first year) - §5 exception applies; matches known report UKAISI-FIRST-YEAR-2024","UKAISI-FIRST-YEAR-2024","2026-08-01","agent"
"UK AI Security Institute (UK AISI)","Announcing Inspect Evals","https://www.aisi.gov.uk/blog/inspect-evals","2024-11-13","EXCLUDED - no findings","Tool/repository announcement (community-contributed benchmark repo on the Inspect framework); no evidence-backed evaluation results","","2026-08-01","agent"
"UK AI Security Institute (UK AISI)","Bounty programme for novel evaluations and agent scaffolding","https://www.aisi.gov.uk/blog/evals-bounty","2024-11-05","EXCLUDED - no findings","Bounty programme announcement (deadlines, compensation, submission areas); no empirical findings","","2026-08-01","agent"
"UK AI Security Institute (UK AISI)","Early lessons from evaluating frontier AI systems","https://www.aisi.gov.uk/blog/early-lessons-from-evaluating-frontier-ai-systems","2024-10-24","EXCLUDED - no findings","Methodology/lessons reflection explicitly framed as starting a conversation; references prior published tests but asserts no discrete evidence-backed finding of its own (only general observations like cyber-domain variance)","","2026-08-01","agent"
"UK AI Security Institute (UK AISI)","Advancing the field of systemic AI safety: grants open","https://www.aisi.gov.uk/blog/advancing-the-field-of-systemic-ai-safety-grants-open","2024-10-15","EXCLUDED - no findings","Grants programme announcement (up to £200k, Phase 1 call for proposals); no empirical findings","","2026-08-01","agent"
"UK AI Security Institute (UK AISI)","AgentHarm: A benchmark for measuring harmfulness of LLM agents","https://www.aisi.gov.uk/research/agentharm-a-benchmark-for-measuring-harmfulness-of-llm-agents","2024-10-11","INCLUDED","Research paper with AISI co-authors (Souly, Winsor, Wynne, Davies, Gal) asserting qualifying empirical findings: leading LLMs surprisingly compliant with malicious agent requests without jailbreaking; simple universal jailbreak templates effectively jailbreak agents while retaining capability; no matching report_id in v9 - candidate miss for triage","","2026-08-01","agent"
"UK AI Security Institute (UK AISI)","Why I joined AISI by Geoffrey Irving","https://www.aisi.gov.uk/blog/why-i-joined-aisi---geoffrey-irving","2024-10-03","EXCLUDED - no findings","Personal essay/opinion piece on career motivation and safety-case research directions; no evidence-backed findings","","2026-08-01","agent"
