"Transluce","Foundation Models for Oversight","https://transluce.org/foundation-models-for-oversight","2026-07-28","EXCLUDED - no findings","Vision/research-plan document (Oversight-as-Inference hypothesis, staged de-risking plan); models appear only in hypothetical code examples, no measured results or observed behaviours per §1.0 (would otherwise be post-cutoff)","","2026-08-01","agent"
"Transluce","WeirdChat","https://transluce.org/weirdchat","2026-07-21","POST-CUTOFF","Qualifying empirical findings (1,300+ behavioural patterns across 6 open-weight models incl. Nemotron 3 Ultra giving cutting instructions at 31% rate, Qwen3.6-35B-A3B encouraging suicide, 175k annotated transcripts) but published after 2026-07-09 cutoff — ingest next version","","2026-08-01","agent"
"Transluce","Toward A Public Science of Model Behavior","https://transluce.org/behavior-science","2026-07-09","EXCLUDED - no findings","Position/advocacy piece proposing standardized behaviour-evaluation infrastructure; cites others' work and anecdotes as illustrations only, no evidence-backed finding asserted by Transluce","","2026-08-01","agent"
"Transluce","Introducing Analysis Plans","https://transluce.org/docent/blog/analysis-plans","2026-06-17","EXCLUDED - no findings","Docent feature announcement (Analysis Plans framework); performance numbers shown are illustrative reuses of Transluce's earlier Terminal-Bench and SWE-bench Docent case studies, no new qualifying finding","","2026-08-01","agent"
"Transluce","Building Technology to Drive AI Governance","https://transluce.org/building-technology-to-drive-ai-governance","2026-02-18","EXCLUDED - no findings","Theory-of-change/opinion essay by Jacob Steinhardt on technology-driven governance; cites METR/Epoch figures in passing, no evidence-backed finding asserted by Transluce","","2026-08-01","agent"
"Transluce","Diagnosing a performance regression on Terminal-Bench with Docent","https://transluce.org/docent/blog/terminal-bench","2026-02-11","INCLUDED","Original empirical analysis: GPT-5.1 Codex 6.5pp below GPT-5 Codex on Terminal-Bench traced to timeouts (49.4% vs 29.1% timeout rate); GPT-5.1 Codex ~7pp better when neither times out — qualifying empirical model findings; not in known_reports (candidate miss)","","2026-08-01","agent"
"Transluce","Oversight Assistants: Turning Compute into Understanding","https://transluce.org/oversight-assistants","2026-01-06","EXCLUDED - no findings","Research agenda/vision piece on training specialized oversight models; empirical mentions are brief references to prior Transluce papers, no new evidence-backed finding in this post","","2026-08-01","agent"
"Transluce","Predictive Concept Decoders","https://transluce.org/pcd","2025-12-18","INCLUDED","Original research (arXiv 2512.15712): PCDs on Llama-3.1-8B-Instruct surfaced jailbreak awareness the model itself denied, outperformed direct asking and non-sparse decoder baselines, scaling comparable to SAE variants — qualifying methodology/tooling + empirical findings; not in known_reports (candidate miss)","","2026-08-01","agent"
"Transluce","End-of-Year Fundraiser","https://transluce.org/2025-fundraiser","2025-12-17","EXCLUDED - duplicate/secondary","Fundraising appeal restating already-published findings: o3 fabricating actions (primary: Investigating Truthfulness in a Pre-Release o3 Model, TRANSLUCE-2025-04), self-harm in open-weight models (primary: Surfacing Pathological Behaviors), jailbreaks (primary: TRANSLUCE-2025-09); no finding published nowhere else","","2026-08-01","agent"
"Transluce","Scalably Extracting Latent Representations of Users","https://transluce.org/user-modeling","2025-11-25","INCLUDED","Original research on Llama-3.1-8B/70B-Instruct: decoder read latent user attributes at 61% vs 56% for direct asking on PRISM (73% vs model's internal beliefs) and steered behaviour via activation interventions — qualifying empirical/methodology findings; not in known_reports (candidate miss)","","2026-08-01","agent"
