"Center for AI Safety (CAIS)","AISN #77: New Model Releases From OpenAI, SpaceXAI, and Meta","https://newsletter.safe.ai/p/aisn-77-new-model-releases-from-openai","2026-07-21","POST-CUTOFF","Contains a qualifying CAIS-asserted finding (Muse Spark 1.1 scored best on CAIS's political-manipulation benchmark, most politically consistent across controversial topics) but published after the 2026-07-09 corpus cutoff","","2026-08-01","agent"
"Center for AI Safety (CAIS)","AISN #76: Fable 5 Restrictions Lifted & OpenAI Limits GPT-5.6 Release","https://newsletter.safe.ai/p/aisn-76-fable-5-restrictions-lifted","2026-07-06","INCLUDED","Contains a CAIS-asserted measured result: Claude Fable 5 scores 16.1% on CAIS's Remote Labor Index (vs 2.5% eight months prior; capabilities more than quadrupled) — a leaderboard-update finding whose narrative publication is this newsletter; no fuller primary write-up found, so candidate miss for extraction","","2026-08-01","agent"
"Center for AI Safety (CAIS)","AISN #75: Anthropic Releases Fable, the US Government Restricts it","https://newsletter.safe.ai/p/aisn-75-anthropic-releases-fable","2026-06-17","EXCLUDED - no findings","News digest/commentary on Anthropic's Fable 5 release and US government restrictions; all cited results (e.g. HLE 53.3%) are Anthropic's own, no CAIS-asserted evidence-backed finding","","2026-08-01","agent"
"Center for AI Safety (CAIS)","AISN #74: The Pope's Encyclical & AI Betrayal Could Deter Reckless AI Use","https://newsletter.safe.ai/p/aisn-74-the-popes-encyclical-and","2026-06-03","EXCLUDED - no findings","News digest; the referenced CAIS AI-betrayal paper is conceptual threat-modelling (betrayal taxonomy, deterrence-by-betrayal argument), not an evidence-backed evaluation finding per protocol 1.0","","2026-08-01","agent"
"Center for AI Safety (CAIS)","AISN #73: AI Safety Enters the Political Mainstream & Musk Loses OpenAI Lawsuit","https://newsletter.safe.ai/p/aisn-73-ai-safety-enters-the-political","2026-05-21","EXCLUDED - no findings","News digest of political/legal/industry developments; only CAIS work referenced is the Eigenism ethical-framework paper (theoretical, no empirical evaluation findings)","","2026-08-01","agent"
"Center for AI Safety (CAIS)","AISN #72: Empirical Research Sheds Light on AI Wellbeing","https://newsletter.safe.ai/p/aisn-72-new-research-on-ai-wellbeing","2026-05-01","EXCLUDED - duplicate/secondary","Restates CAIS's own AI-wellbeing study (56 LLMs; Gemini 3.1 Pro lowest, Grok 4.20 highest functional wellbeing; euphorics/dysphorics) whose primary fuller source is the concurrently published paper at ai-wellbeing.org — primary source wins per protocol section 5","","2026-08-01","agent"
"Center for AI Safety (CAIS)","AISN #71: Cyberattacks & Datacenter Moratorium Bill","https://newsletter.safe.ai/p/aisn-71-cyberattacks-and-datacenter","2026-04-10","EXCLUDED - no findings","News digest on infrastructure cyberattacks, moratorium bill, and Anthropic lawsuit; the one cyber-capability experiment cited is external (MLSafety newsletter link), no CAIS-asserted finding","","2026-08-01","agent"
"Center for AI Safety (CAIS)","AI Safety Newsletter #70: AI Layoffs and Automated Warfare","https://newsletter.safe.ai/p/ai-safety-newsletter-70-ai-layoffs","2026-03-24","EXCLUDED - no findings","News digest on layoffs, Project Maven, and an open letter; only a passing link to the CAIS automation dashboard with no specific measured finding asserted in the item","","2026-08-01","agent"
"Center for AI Safety (CAIS)","AI Safety Newsletter #69: Department of War, Anthropic, and National Security","https://newsletter.safe.ai/p/ai-safety-newsletter-69-department","2026-03-13","EXCLUDED - no findings","News digest (Pentagon supply-chain-risk designation, Anthropic commitment change) plus a CAIS fellowship announcement; no evidence-backed CAIS evaluation finding","","2026-08-01","agent"
"Center for AI Safety (CAIS)","AI Safety Newsletter #68: Moltbook Exposes Risky AI Behavior","https://newsletter.safe.ai/p/ai-safety-newsletter-68-moltbook","2026-02-02","EXCLUDED - no findings","News digest and commentary on Moltbook agent behaviour, Pentagon AI-first strategy, and Erdos-problem math results — all third-party observations, no CAIS-run evaluation finding","","2026-08-01","agent"
