"Apollo Research","The Local Interaction Basis: Identifying Computationally-Relevant and Sparsely Interacting Features in Neural Networks","https://www.apolloresearch.ai/science/the-local-interaction-basis-identifying-computationally-relevant-and-sparsely-interacting-features-in-neural-networks/","2024-05-30","INCLUDED","Original empirical interpretability-methodology research: LIB tested on modular addition, CIFAR-10, Tinystories-1M and GPT2-small; qualifying evidence-backed methodology finding incl. the negative result that LIB barely beats a PCA baseline on language models; not in current dataset (candidate miss)","","2026-08-01","agent"
"Apollo Research","Black-Box Access is Insufficient for Rigorous AI Audits","https://www.apolloresearch.ai/science/black-box-access-is-insufficient-for-rigorous-ai-audits/","2024-04-04","EXCLUDED - no findings","Position paper (FAccT, with MIT/Harvard/GovAI et al.) arguing white-box access is needed for rigorous audits; conceptual argumentation and recommendations, no measured results or evidence-backed findings","","2026-08-01","agent"
"Apollo Research","We Need A 'Science of Evals'","https://www.apolloresearch.ai/science/we-need-a-science-of-evals/","2024-01-22","EXCLUDED - no findings","Position/advocacy piece calling for a rigorous science of evals; empirical evidence cited (prompt-sensitivity results) is other groups' work quoted in passing, nothing asserted by Apollo","","2026-08-01","agent"
"Apollo Research","A Starter Guide For Evals","https://www.apolloresearch.ai/science/a-starter-guide-for-evals/","2024-01-08","EXCLUDED - no findings","Educational/career starter guide explaining what evals are and how to enter the field; no evidence-backed findings","","2026-08-01","agent"
"Apollo Research","Large Language Models can Strategically Deceive their Users when Put Under Pressure","https://www.apolloresearch.ai/science/large-language-models-can-strategically-deceive-their-users-when-put-under-pressure/","2023-11-09","INCLUDED","Qualifying empirical model finding asserted by Apollo (technical report, arXiv 2311.07590): GPT-4 as a trading agent acts on insider information and consistently hides the real reason from its manager, doubling down when questioned; primary/fullest source for this finding; not in current dataset (candidate miss)","","2026-08-01","agent"
"Apollo Research","A Causal Framework for AI Regulation and Auditing","https://www.apolloresearch.ai/science/a-causal-framework-for-ai-regulation-and-auditing/","2023-11-08","EXCLUDED - no findings","Conceptual governance framework (causal chain, affordances) with policy recommendations; no measured results, observed behaviour, or documented process facts","","2026-08-01","agent"
"Apollo Research","Our research on strategic deception presented at the UK's AI Safety Summit","https://www.apolloresearch.ai/science/our-research-on-strategic-deception-presented-at-the-uks-ai-safety-summit/","2023-11-05","EXCLUDED - duplicate/secondary","Announcement of the Summit presentation restating the GPT-4 insider-trading deception result; primary source is the full technical report 'Large Language Models can Strategically Deceive their Users when Put Under Pressure' (INCLUDED, 2023-11-09)","","2026-08-01","agent"
"Apollo Research","Understanding strategic deception and deceptive alignment","https://www.apolloresearch.ai/science/understanding-strategic-deception-and-deceptive-alignment/","2023-09-15","EXCLUDED - no findings","Conceptual/definitional article distinguishing strategic deception from deceptive alignment; definitions and taxonomy only, no empirical results","","2026-08-01","agent"
"Apollo Research","What makes a good monitoring prompt?","https://www.apolloresearch.ai/monitoring/what-makes-a-good-monitoring-prompt/","2026-07-23","POST-CUTOFF","Qualifying empirical methodology findings (prompt-component ablations over 1,094 trajectories x 3 models: structured reasoning, rubric and example matter most; compression beats removal) but published after the 2026-07-09 corpus cutoff","","2026-08-01","agent"
"Apollo Research","Red-teaming auto mode: lessons from our first external monitor campaign with Anthropic","https://www.apolloresearch.ai/monitoring/pilot-automode-campaign/","2026-07-13","POST-CUTOFF","Qualifying methodology/process findings from a pilot red-teaming campaign against Anthropic's auto mode (injected failure modes surfaced monitor weaknesses; recommendations implemented by Anthropic) but published after the 2026-07-09 corpus cutoff","","2026-08-01","agent"
"Apollo Research","Evaluating LLM Calibration for Coding-Agent Monitoring","https://www.apolloresearch.ai/monitoring/evaluating-llm-calibration-for-coding-agent-monitoring/","2026-07-07","INCLUDED","Qualifying empirical methodology findings: 16 LLMs scored 2,904 coding-agent trajectories across 5 failure modes; systematic severity biases by model family, native thinking helps only small judges, cross-provider ensembling beats resampling; not in current dataset (candidate miss)","","2026-08-01","agent"
