"UK AI Security Institute (UK AISI)","HiBayES: A hierarchical bayesian modelling framework for AI evaluation statistics","https://www.aisi.gov.uk/research/hibayes-a-hierarchical-bayesian-modeling-framework-for-ai-evaluation-statistics","2025-07-13","EXCLUDED - no findings","Landing page for statistical methodology framework (arXiv 2505.05602); proposes hierarchical Bayesian modelling for eval statistics with illustrative examples only — no discrete evidence-backed finding about a system or evaluation practice","","2026-08-01","agent"
"UK AI Security Institute (UK AISI)","Why we're working on white box control","https://www.aisi.gov.uk/blog/why-were-working-on-white-box-control","2025-07-10","EXCLUDED - duplicate/secondary","Motivational explainer restating the sandbagging-detection results (probes work on small models, degrade at scale, no wild sandbagging found) whose primary source is the same-day White Box Control research update (UKAISI-2025-07-ALI1)","","2026-08-01","agent"
"UK AI Security Institute (UK AISI)","White Box Control at UK AISI - Update on sandbagging investigations","https://www.aisi.gov.uk/research/white-box-control-at-uk-aisi---update-on-sandbagging-investigations","2025-07-10","INCLUDED","Full research update with qualifying empirical findings: deception probes detect prompted sandbagging well in smaller models but accuracy degrades on 70B/complex tasks; black-box monitor sweep of past AISI transcripts found no evidence of in-the-wild sandbagging","UKAISI-2025-07-ALI1","2026-08-01","agent"
"UK AI Security Institute (UK AISI)","LLM judges on trial: A new statistical framework to assess autograders","https://www.aisi.gov.uk/blog/llm-judges-on-trial-a-new-statistical-framework-to-assess-autograders","2025-07-09","EXCLUDED - no findings","Blog announcing the Skewed Score Bayesian GLM framework; cites autograder biases only from prior literature, reports no original measured results — methodology proposal, no qualifying finding","","2026-08-01","agent"
"UK AI Security Institute (UK AISI)","Skewed Score: A statistical framework to assess autograders","https://www.aisi.gov.uk/research/skewed-score-a-statistical-framework-to-assess-autograders","2025-07-09","EXCLUDED - no findings","Research landing page for the autograder-assessment GLM framework; presents the methodology and example applications but asserts no discrete evidence-backed finding (no measured biases or results reported)","","2026-08-01","agent"
"UK AI Security Institute (UK AISI)","Lessons from a chimp: AI \"scheming\" and the quest for ape language","https://www.aisi.gov.uk/research/lessons-from-a-chimp-ai-scheming-and-the-quest-for-ape-language","2025-07-04","EXCLUDED - no findings","Position/commentary paper drawing methodological lessons for AI scheming research from 1970s ape-language studies; historical critique and recommendations, no measured result or observed behaviour","","2026-08-01","agent"
"UK AI Security Institute (UK AISI)","How will AI enable the crimes of the future?","https://www.aisi.gov.uk/blog/how-will-ai-enable-the-crimes-of-the-future","2025-07-03","EXCLUDED - no findings","Forward-looking research-agenda/recruitment post on criminal misuse workstreams (risk modelling, evals, interventions all planned or beginning); links to external misuse examples but presents no original AISI findings","","2026-08-01","agent"
"UK AI Security Institute (UK AISI)","Inspect Cyber: A New Standard for Agentic Cyber Evaluations","https://www.aisi.gov.uk/blog/inspect-cyber","2025-06-26","EXCLUDED - no findings","Open-source tool launch announcement for the Inspect Cyber Python package; no empirical data, metrics, or evaluation results reported","","2026-08-01","agent"
"UK AI Security Institute (UK AISI)","Avoiding obfuscation with prover-estimator debate","https://www.aisi.gov.uk/research/avoiding-obfuscation-with-prover-estimator-debate","2025-06-15","EXCLUDED - no findings","Theoretical alignment paper proposing a recursive debate protocol with complexity-theoretic guarantees under stability assumptions; no empirical validation or evaluation finding","","2026-08-01","agent"
"UK AI Security Institute (UK AISI)","New updates to the AISI Challenge Fund","https://www.aisi.gov.uk/blog/new-updates-to-the-aisi-challenge-fund","2025-06-05","EXCLUDED - no findings","Grants-programme administrative update (monthly payments, refined priorities, webinar); announcement with no findings","","2026-08-01","agent"
"UK AI Security Institute (UK AISI)","An example safety case for safeguards against misuse","https://www.aisi.gov.uk/research/an-example-safety-case-for-safeguards-against-misuse","2025-06-05","EXCLUDED - duplicate/secondary","Research landing page for the same arXiv 2505.18003 paper (with Redwood Research/MATS/MIT) already covered by the earlier 2025-05-29 blog 'Making safeguard evaluations actionable' (UKAISI-2025-05) — primary source wins","","2026-08-01","agent"
"UK AI Security Institute (UK AISI)","Existing Large Language Model unlearning evaluations are inconclusive","https://www.aisi.gov.uk/research/existing-large-language-model-unlearning-evaluations-are-inconclusive","2025-05-31","INCLUDED","Qualifying methodology findings (arXiv 2506.00688, AISI's Kirk/Davies with CMU/Oxford): existing unlearning evaluations inject substantial new information masking true unlearning, outcomes vary strongly across tasks, and many rely on spurious correlations; no matching Report ID in canonical CSV — candidate miss for extraction","","2026-08-01","agent"
"UK AI Security Institute (UK AISI)","Making safeguard evaluations actionable","https://www.aisi.gov.uk/blog/making-safeguard-evaluations-actionable","2025-05-29","INCLUDED","Primary venue post for the misuse-safeguards safety-case work (arXiv 2505.18003, with Redwood Research/MATS/MIT) coded in the dataset as UKAISI-2025-05; qualifying methodology/governance finding on connecting red-team safeguard evaluation results to quantified misuse-risk estimates via the uplift model","UKAISI-2025-05","2026-08-01","agent"
"UK AI Security Institute (UK AISI)","RepliBench: Evaluating the autonomous replication capabilities of language model agents","https://www.aisi.gov.uk/research/replibench-evaluating-the-autonomous-replication-capabilities-of-language-model-agents","2025-05-21","INCLUDED","Org's own research page for RepliBench (arXiv 2504.18565) with qualifying empirical findings: best model (Claude 3.7 Sonnet) >50% pass@10 on 15/20 task families, 9/20 on hardest variants; models fail KYC/persistence — no credible self-replication threat yet but improving rapidly","UKAISI-2025-04","2026-08-01","agent"
