"Center for AI Safety (CAIS)","A Significant Increase in Digital Labor Automation","https://safe.ai/blog/significant-increase-in-digital-labor-automation","2026-07-01","INCLUDED","New measured Remote Labor Index results asserted by CAIS (with Scale): frontier automation rate rose from 2.5% to 15.8% (Fable 5), Opus 4.8 8.3%, GPT-5.5 6.3%, judged by professional human evaluators; updated leaderboard results first published here, not in the original RLI paper (arXiv:2510.26787)","","2026-08-01","agent"
"Center for AI Safety (CAIS)","Josué Estrada Joins Center for AI Safety as Chief Operating Officer","https://safe.ai/blog/josue-estrada-joins-center-for-ai-safety-as-chief-operating-officer","2025-05-29","EXCLUDED - no findings","Staffing announcement (new COO); mentions CAIS research areas as background but contains no evidence-backed findings","","2026-08-01","agent"
"Center for AI Safety (CAIS)","Submit Your Toughest Questions for Humanity's Last Exam","https://safe.ai/blog/humanitys-last-exam","2024-09-15","EXCLUDED - no findings","Call for benchmark question submissions (announcement of Humanity's Last Exam project with Scale AI); no measured results, only general statements about benchmark saturation","","2026-08-01","agent"
"Center for AI Safety (CAIS)","Superhuman Automated Forecasting","https://safe.ai/blog/forecasting","2024-09-08","INCLUDED","CAIS-asserted measured result: FiveThirtyNine forecasting bot (built on GPT-4o) scored 87.7% +/- 1.4 vs 87.0% for human crowd forecasts on 177 Metaculus events with information access matched; blog is the primary public source (technical report is a Google Drive link, not a separately indexed publication)","","2026-08-01","agent"
"Center for AI Safety (CAIS)","AI Safety, Ethics, and Society","https://safe.ai/blog/ai-safety-ethics-and-society","2024-05-07","EXCLUDED - no findings","Announcement of a textbook and online course launch; educational content, no evaluation findings","","2026-08-01","agent"
"Center for AI Safety (CAIS)","Representation Engineering: a New Way of Understanding Models","https://safe.ai/blog/representation-engineering-a-new-way-of-understanding-models","2024-04-17","EXCLUDED - duplicate/secondary","Blog summary restating results of the previously published RepE paper (primary: arXiv:2310.01405, 'Representation Engineering: A Top-Down Approach to AI Transparency'); no findings published nowhere else","","2026-08-01","agent"
"Center for AI Safety (CAIS)","A Bird's Eye View of the ML Field","https://safe.ai/blog/a-birds-eye-view-of-the-ml-field","2024-04-10","EXCLUDED - no findings","Educational/opinion overview of ML field dynamics (Pragmatic AI Safety series); analytical heuristics, no model-specific evaluation findings","","2026-08-01","agent"
"Center for AI Safety (CAIS)","Cybersecurity and AI: The Evolving Security Landscape","https://safe.ai/blog/cybersecurity-and-ai-the-evolving-security-landscape","2024-03-13","EXCLUDED - no findings","Conceptual discussion piece by guest author Steve Newman on AI and cyber risk; cites third-party incidents and reports, no CAIS-asserted evidence-backed findings","","2026-08-01","agent"
"Center for AI Safety (CAIS)","The WMDP Benchmark: Measuring and Reducing Malicious Use With Unlearning (blog)","https://safe.ai/blog/wmdp-benchmark","2024-03-05","EXCLUDED - duplicate/secondary","Blog announcement restating the WMDP benchmark and CUT unlearning results published simultaneously in the full paper (primary: arXiv:2403.03218); no findings unique to the blog","","2026-08-01","agent"
"Center for AI Safety (CAIS)","Devising ML Metrics","https://safe.ai/blog/devising-ml-metrics","2024-02-15","EXCLUDED - no findings","Prescriptive methodology guidance on benchmark design principles; no measured results or evaluation findings","","2026-08-01","agent"
